student_id,age,gender,degree,year,attendance_percentage,study_hours_per_day,assignment_score,internal_marks,backlogs,coding_skill,communication_skill,aptitude_score,technical_interview_score,projects_completed,internships_completed,certifications,hackathons_participated,extracurricular_activities,resume_score,mock_interviews,linkedin_profile,cgpa,final_score,performance_category,placement_status
STU104591,23,Female,BCA,4,66.4,3.3,100.0,71.7,0,6.9,7.6,64.9,65.5,3,1,5,0,1,88.6,1,Yes,7.84,78.8,Good,Placed
STU104592,22,Female,BSc Data Science,3,95.8,1.5,81.5,75.1,0,6.4,6.5,55.9,40.8,2,1,3,1,2,80.6,1,No,7.49,77.8,Good,Not Placed
STU104593,21,Female,BSc Data Science,4,79.4,0.5,83.9,42.2,2,5.7,6.5,67.9,53.2,2,0,3,0,3,75.2,4,Yes,6.19,62.6,Average,Not Placed
STU104594,18,Female,BSc Data Science,4,73.1,3.6,80.7,91.2,1,7.4,6.2,56.2,66.9,3,0,0,0,3,79.0,0,Yes,7.66,75.9,Good,Not Placed
STU104595,22,Male,BBA,4,75.2,2.1,84.4,81.3,4,4.7,8.2,55.4,81.9,0,0,2,0,1,68.5,2,Yes,7.36,71.1,Good,Not Placed
STU104596,21,Male,BSc Data Science,4,78.6,4.4,68.4,80.7,0,6.4,8.6,50.4,51.6,1,1,5,0,3,90.3,1,Yes,7.12,71.3,Good,Not Placed
STU104597,20,Female,BCA,3,88.8,3.6,74.4,79.7,1,6.7,8.5,66.1,46.0,3,1,2,1,1,83.0,2,Yes,8.59,88.2,Excellent,Not Placed
STU104598,18,Female,BCA,3,79.9,9.4,89.3,80.8,0,6.9,6.4,69.8,66.0,1,0,4,0,1,89.5,2,No,10.0,100.0,Excellent,Not Placed
STU104599,18,Male,BSc Computer Science,4,81.3,1.6,79.5,88.7,0,5.0,6.8,60.3,52.9,4,1,3,0,0,90.7,4,Yes,7.85,77.4,Good,Not Placed
STU104600,20,Female,BCA,3,90.1,5.1,80.9,85.4,1,5.8,5.5,73.2,72.8,0,1,2,0,1,80.6,1,Yes,8.47,83.7,Excellent,Placed
STU104601,20,Female,BSc Computer Science,3,74.0,1.9,81.8,77.1,0,7.1,6.0,66.7,62.9,3,0,1,2,0,79.0,1,Yes,7.77,75.7,Good,Not Placed
STU104602,18,Female,BCA,3,81.0,4.7,89.6,81.7,0,6.9,4.9,63.2,50.7,1,1,0,1,1,55.9,0,Yes,8.6,84.7,Excellent,Not Placed
STU104603,20,Female,BSc Computer Science,4,82.4,5.6,,75.3,0,8.8,5.8,83.1,65.7,1,1,2,0,2,83.6,2,Yes,9.5,92.7,Excellent,Placed
STU104604,19,Female,BTech CSE,3,79.3,3.0,83.1,62.9,1,6.1,7.3,59.4,85.8,0,1,1,0,2,62.7,5,No,7.46,73.8,Good,Not Placed
STU104605,21,Male,BCA,3,83.0,2.4,58.3,65.9,1,,6.6,63.4,48.1,1,1,1,0,2,76.7,2,Yes,6.52,65.1,Good,Not Placed
STU104606,21,Female,BSc Data Science,3,71.1,3.3,64.3,67.0,2,5.7,5.9,72.3,68.3,2,1,3,0,0,80.0,1,Yes,6.91,68.1,Good,Not Placed
STU104607,21,Male,BSc Computer Science,2,87.8,2.4,79.3,70.0,0,4.6,8.3,78.4,55.1,2,0,4,1,1,81.7,5,Yes,8.23,78.5,Good,Not Placed
STU104608,19,Female,BTech CSE,2,72.5,5.9,69.8,69.2,1,9.3,5.2,53.3,59.2,2,1,1,2,2,80.0,4,Yes,8.35,83.2,Excellent,Not Placed
STU104609,24,Male,BSc Computer Science,3,82.5,3.2,92.8,58.1,4,7.9,6.8,69.7,57.2,1,0,1,0,0,84.9,1,No,7.59,76.1,Good,Not Placed
STU104610,20,Female,BSc Computer Science,3,80.1,4.2,70.3,74.5,0,7.1,10.0,67.1,43.9,5,0,2,1,1,90.2,5,Yes,8.31,82.3,Excellent,Placed
STU104611,22,Male,BTech CSE,4,71.1,4.2,80.6,80.9,0,7.2,9.2,77.7,83.4,5,2,5,1,3,100.0,3,Yes,9.3,90.2,Excellent,Placed
STU104612,20,Male,BSc Computer Science,3,94.2,4.8,90.8,66.4,1,6.4,6.0,59.3,79.7,3,0,3,0,1,74.7,2,Yes,8.06,82.1,Excellent,Not Placed
STU104613,18,Male,BSc Data Science,4,,2.8,87.4,68.1,1,4.1,8.8,68.3,36.6,3,0,4,0,0,87.2,1,Yes,7.91,77.2,Good,Not Placed
STU104614,23,Other,BCA,2,68.8,4.7,76.0,81.1,1,5.7,5.8,90.8,57.4,1,1,1,1,2,71.3,1,Yes,7.74,82.0,Excellent,Not Placed
STU104615,21,Female,BTech CSE,4,86.0,5.5,77.7,74.3,0,2.2,7.5,62.2,60.7,0,0,1,1,1,59.2,4,Yes,8.63,85.8,Excellent,Not Placed
STU104616,20,Male,BTech CSE,3,76.8,3.3,87.2,82.6,1,7.8,9.6,83.6,86.3,2,1,1,1,2,80.5,1,Yes,8.56,83.9,Excellent,Placed
STU104617,22,Other,BBA,3,71.3,1.5,90.9,80.8,0,6.7,6.3,63.1,38.5,3,0,1,0,1,81.8,3,Yes,7.61,75.5,Good,Not Placed
STU104618,18,Female,BBA,3,81.7,5.6,,62.5,1,6.6,8.1,66.3,71.9,2,0,3,2,1,97.3,2,Yes,8.59,84.3,Excellent,Placed
STU104619,19,Female,BTech CSE,3,86.3,3.8,90.9,74.7,1,5.2,6.5,62.6,48.9,0,0,2,0,1,76.0,3,Yes,6.66,70.1,Good,Not Placed
STU104620,24,Male,BSc Computer Science,2,79.6,3.5,89.5,79.2,1,6.3,5.9,53.8,80.3,2,1,3,1,3,79.8,4,Yes,8.2,79.5,Good,Placed
STU104621,19,Female,BTech CSE,2,74.4,4.5,85.8,63.6,1,7.6,7.9,54.0,70.4,2,0,3,1,2,95.3,4,Yes,8.05,84.5,Excellent,Not Placed
STU104622,22,Female,BSc Data Science,4,91.3,5.6,83.3,58.0,0,7.2,7.6,77.2,50.8,4,1,2,1,1,84.2,1,Yes,8.77,88.4,Excellent,Not Placed
STU104623,18,Female,BSc Computer Science,3,91.7,3.2,77.9,71.8,0,4.5,4.7,60.9,58.1,2,0,2,2,0,62.9,2,No,7.45,76.6,Good,Not Placed
STU104624,21,Female,BSc Data Science,4,71.2,5.4,87.5,46.8,0,5.3,6.3,57.9,64.7,1,2,1,0,0,63.9,0,Yes,6.68,68.3,Good,Not Placed
STU104625,20,Female,BSc Data Science,3,78.9,3.6,79.4,35.0,0,7.7,4.9,58.6,42.2,4,1,4,0,1,83.3,2,Yes,5.95,62.5,Average,Placed
STU104626,18,Female,BTech CSE,4,62.2,4.4,89.7,79.2,1,6.0,4.1,45.5,81.3,2,1,2,2,2,72.3,2,Yes,7.47,73.5,Good,Not Placed
STU104627,24,Male,BSc Data Science,2,86.4,2.6,89.9,62.9,1,9.8,6.5,59.2,49.7,3,0,2,0,2,100.0,0,Yes,8.35,82.3,Excellent,Not Placed
STU104628,19,Male,BCA,2,91.3,3.1,87.2,68.4,0,4.8,7.3,65.1,64.5,2,0,1,1,5,87.0,1,Yes,7.21,71.7,Good,Not Placed
STU104629,24,Male,BCA,3,81.9,5.1,75.2,74.9,0,6.2,8.4,54.6,56.7,1,0,4,0,0,89.7,1,No,8.66,83.8,Excellent,Not Placed
STU104630,24,Male,BTech CSE,4,67.6,0.6,81.0,71.5,1,5.8,4.3,72.3,50.5,0,0,5,2,3,77.6,2,Yes,6.36,65.8,Good,Not Placed
STU104631,22,Female,BTech CSE,3,94.2,4.6,93.9,62.8,2,6.1,5.0,65.9,57.2,3,1,1,0,1,78.7,0,Yes,9.02,90.9,Excellent,Not Placed
STU104632,22,Female,BSc Computer Science,2,98.3,4.1,63.2,95.5,0,4.7,9.1,57.9,75.6,3,0,4,1,2,93.1,4,Yes,8.99,88.2,Excellent,Placed
STU104633,20,Female,BSc Data Science,2,73.7,6.0,84.1,71.1,0,3.2,5.6,70.4,49.7,0,1,2,2,3,58.2,3,No,7.87,78.2,Good,Not Placed
STU104634,22,Male,BSc Data Science,3,82.5,5.0,90.3,100.0,0,7.5,4.5,67.9,56.7,1,0,2,0,0,67.6,2,Yes,9.59,96.0,Excellent,Not Placed
STU104635,22,Female,BCA,3,86.2,3.8,86.8,60.7,1,9.2,9.5,78.1,91.1,0,2,2,0,1,89.7,0,Yes,7.88,79.8,Good,Placed
STU104636,18,Male,BSc Data Science,3,85.9,1.6,100.0,67.5,0,5.7,6.6,49.5,52.4,3,1,1,0,2,70.6,3,Yes,6.87,69.7,Good,Not Placed
STU104637,21,Male,BTech CSE,4,78.5,2.6,64.3,72.3,1,7.0,6.1,89.6,65.9,4,3,1,1,2,84.7,1,Yes,6.71,66.7,Good,Placed
STU104638,20,Male,BSc Data Science,3,96.0,3.2,69.0,72.9,2,6.2,5.7,64.6,75.7,3,1,3,0,0,60.5,3,No,7.13,72.3,Good,Not Placed
STU104639,18,Female,BSc Data Science,4,62.3,5.7,84.0,83.9,1,6.2,5.3,79.3,66.5,1,1,1,1,3,72.0,2,Yes,8.62,89.8,Excellent,Not Placed
STU104640,21,Male,BCA,3,62.5,4.7,92.3,44.0,0,5.4,6.6,52.3,34.4,3,2,2,2,7,86.3,3,No,7.35,75.0,Good,Not Placed
STU104641,24,Female,BSc Data Science,3,77.8,2.3,82.6,90.3,1,7.8,7.3,67.9,71.0,3,1,1,2,0,74.3,1,No,9.05,87.5,Excellent,Not Placed
STU104642,18,Male,BCA,4,95.4,4.1,96.5,49.5,0,7.0,7.5,62.6,52.3,2,0,3,0,0,74.2,2,Yes,7.71,78.4,Good,Placed
STU104643,23,Female,BSc Computer Science,3,89.6,2.8,75.7,62.7,1,5.3,3.9,73.8,71.5,1,0,5,1,0,75.3,5,Yes,7.13,74.6,Good,Not Placed
STU104644,18,Female,BSc Computer Science,3,63.1,2.5,79.0,72.6,0,7.9,9.2,88.4,62.5,2,1,0,1,0,85.8,3,Yes,8.29,82.5,Excellent,Placed
STU104645,22,Female,BTech CSE,4,100.0,4.4,90.4,76.9,1,9.1,6.5,68.8,59.9,2,1,4,0,2,93.7,2,No,8.89,90.3,Excellent,Not Placed
STU104646,21,Female,BSc Computer Science,2,83.5,3.3,78.1,69.6,1,8.6,7.4,60.7,98.7,1,4,1,0,5,80.6,0,Yes,7.3,72.6,Good,Not Placed
STU104647,20,Female,BSc Data Science,3,66.5,1.8,92.3,66.3,0,6.2,8.0,68.7,61.0,0,0,2,2,1,73.2,2,Yes,6.35,65.6,Good,Not Placed
STU104648,20,Female,BSc Computer Science,2,77.1,4.7,89.6,72.1,0,5.0,6.2,37.1,62.4,0,2,0,0,1,66.8,3,No,8.13,84.7,Excellent,Not Placed
STU104649,21,Female,BTech CSE,2,87.7,3.7,77.4,67.2,2,4.9,7.6,62.1,69.7,0,1,2,1,1,66.1,2,Yes,6.76,67.5,Good,Not Placed
STU104650,22,Male,BCA,2,90.5,3.0,85.3,85.0,1,5.6,7.0,39.1,44.1,4,1,3,2,2,81.7,2,Yes,7.67,78.4,Good,Not Placed
STU104651,19,Male,BSc Computer Science,2,77.3,5.7,76.7,80.3,0,5.8,6.3,81.4,60.7,3,2,1,0,0,69.2,2,No,8.04,82.2,Excellent,Placed
STU104652,18,Male,BBA,3,83.2,5.1,72.2,77.4,0,8.1,6.9,79.5,65.2,0,0,1,1,3,73.1,2,Yes,8.25,83.2,Excellent,Not Placed
STU104653,22,Female,BSc Data Science,4,76.8,3.7,77.7,84.3,1,3.1,5.9,76.5,68.4,2,0,1,0,1,50.7,2,Yes,7.33,74.0,Good,Not Placed
STU104654,23,Male,BSc Computer Science,3,77.3,0.9,80.0,76.2,1,6.4,5.5,56.5,58.2,4,0,6,0,2,92.5,0,Yes,7.37,75.4,Good,Not Placed
STU104655,24,Female,BTech CSE,3,85.2,5.2,83.2,69.1,0,5.6,7.0,49.3,46.0,3,0,5,0,1,98.1,3,Yes,8.31,81.6,Excellent,Placed
STU104656,21,Female,BSc Computer Science,3,92.4,2.8,80.8,52.7,0,,7.1,81.2,74.8,4,1,3,1,2,94.6,2,No,6.77,70.2,Good,Not Placed
STU104657,18,Male,BTech CSE,4,66.6,3.3,62.7,94.4,0,7.4,7.2,100.0,80.0,1,0,0,0,2,73.8,8,No,7.78,76.6,Good,Placed
STU104658,20,Male,BSc Data Science,4,75.7,3.0,92.9,85.5,0,5.3,9.1,76.9,52.2,1,0,6,0,3,90.3,0,Yes,9.43,97.5,Excellent,Not Placed
STU104659,24,Female,BSc Data Science,4,72.0,1.6,63.3,57.5,0,6.2,7.3,89.3,83.6,0,0,1,3,1,77.7,3,No,5.93,62.4,Average,Placed
STU104660,19,Male,BTech CSE,4,67.9,4.2,84.1,80.8,0,8.1,6.2,70.7,63.7,1,0,4,0,3,83.2,3,Yes,8.98,87.7,Excellent,Placed
STU104661,23,Female,BTech CSE,2,67.4,2.2,73.8,77.5,0,6.0,7.1,63.9,49.8,0,0,2,0,1,66.4,2,Yes,6.94,70.5,Good,Not Placed
STU104662,20,Male,BBA,3,78.2,4.1,83.6,60.7,0,8.8,10.0,91.9,64.5,4,2,2,1,2,100.0,1,Yes,7.55,74.6,Good,Placed
STU104663,21,Female,BCA,3,67.3,2.1,79.5,88.6,0,5.1,5.0,67.2,45.1,4,0,2,0,2,71.4,3,No,7.32,75.3,Good,Not Placed
STU104664,18,Male,BSc Computer Science,3,66.9,2.8,85.8,74.0,2,1.4,9.6,81.8,74.8,3,0,2,2,1,76.3,3,Yes,6.06,59.7,Average,Not Placed
STU104665,21,Female,BCA,3,76.2,4.0,87.7,58.2,0,7.4,7.5,66.0,69.9,2,1,1,1,1,85.0,3,Yes,8.22,78.6,Good,Placed
STU104666,24,Female,BCA,2,68.2,3.7,93.4,57.4,2,7.1,6.9,63.8,48.0,0,2,1,0,3,69.3,2,No,6.42,65.0,Good,Not Placed
STU104667,18,Male,BSc Data Science,2,83.1,4.4,90.5,77.0,2,8.3,6.3,65.2,45.5,3,0,3,0,1,93.9,0,Yes,8.15,77.9,Good,Placed
STU104668,22,Male,BSc Data Science,4,73.2,4.5,82.5,60.5,0,7.3,6.1,73.9,29.9,4,1,2,1,0,77.7,3,Yes,7.8,78.6,Good,Not Placed
STU104669,19,Male,BCA,3,66.1,5.5,92.4,63.2,0,9.2,4.1,62.2,58.7,2,0,4,0,2,93.5,2,Yes,8.34,84.4,Excellent,Placed
STU104670,22,Female,BSc Data Science,3,100.0,3.5,76.4,77.1,0,7.1,7.1,97.1,55.6,3,0,4,0,2,86.5,2,No,8.41,85.0,Excellent,Placed
STU104671,22,Female,BSc Data Science,3,56.7,5.3,100.0,64.1,0,8.3,8.2,72.2,60.4,2,0,3,1,2,90.1,1,Yes,8.03,79.5,Good,Not Placed
STU104672,21,Male,BBA,3,86.6,3.0,75.5,66.4,1,8.0,6.6,65.5,53.8,2,1,6,1,1,87.5,2,Yes,7.35,73.0,Good,Not Placed
STU104673,24,Male,BTech CSE,3,81.5,4.7,76.8,62.5,0,5.4,6.1,58.5,81.5,1,2,1,1,1,70.7,1,Yes,7.07,71.2,Good,Not Placed
STU104674,19,Female,BCA,3,73.2,5.2,62.0,80.1,0,5.7,5.6,76.1,53.6,0,0,2,0,0,65.7,5,Yes,8.0,78.8,Good,Not Placed
STU104675,18,Female,BTech CSE,2,68.9,5.2,74.7,86.9,2,6.1,6.9,36.5,85.3,0,0,0,1,0,66.0,1,Yes,7.93,78.6,Good,Not Placed
STU104676,18,Female,BSc Computer Science,2,95.3,1.3,79.1,51.5,1,10.0,7.7,65.3,57.1,1,0,1,2,0,84.6,0,Yes,7.59,75.1,Good,Not Placed
STU104677,23,Male,BTech CSE,3,99.2,0.5,79.0,60.2,1,5.5,8.4,78.9,53.6,3,0,2,0,1,90.9,1,Yes,6.47,66.6,Good,Not Placed
STU104678,20,Female,BSc Data Science,3,75.1,4.3,100.0,45.0,2,7.3,3.8,52.1,58.0,1,2,1,1,4,81.8,1,Yes,7.62,74.8,Good,Placed
STU104679,23,Female,BSc Computer Science,2,73.6,3.5,,73.5,0,6.7,6.0,73.4,59.2,1,0,1,1,0,78.5,2,Yes,8.97,89.4,Excellent,Placed
STU104680,23,Female,BTech CSE,3,89.3,3.9,92.3,74.5,1,6.9,8.0,74.9,100.0,0,2,5,1,3,82.5,0,Yes,8.51,86.4,Excellent,Placed
STU104681,18,Female,BCA,3,75.5,3.6,82.0,60.6,0,6.6,4.9,64.0,37.3,1,0,2,0,2,74.8,4,No,6.8,69.2,Good,Not Placed
STU104682,21,Female,BBA,4,83.8,3.0,74.3,66.8,2,5.8,6.5,70.0,84.4,1,1,3,1,2,81.0,0,Yes,6.74,66.4,Good,Not Placed
STU104683,22,Female,BTech CSE,2,83.6,4.4,100.0,77.5,0,4.5,8.0,66.9,72.1,2,1,3,0,0,75.9,1,Yes,8.63,86.2,Excellent,Placed
STU104684,24,Male,BBA,4,78.4,4.0,80.9,90.6,2,4.8,6.7,55.1,61.7,1,0,1,0,1,80.5,6,Yes,7.14,72.1,Good,Not Placed
STU104685,22,Female,BSc Data Science,4,79.7,3.3,89.1,63.1,2,7.8,6.9,91.9,44.6,3,0,0,1,1,78.2,0,No,8.6,82.7,Excellent,Not Placed
STU104686,22,Male,BCA,4,81.7,3.5,71.6,73.3,0,7.3,5.0,74.0,86.9,2,1,1,1,2,62.5,0,Yes,7.96,81.1,Excellent,Placed
STU104687,19,Male,BSc Data Science,4,67.1,4.4,69.1,78.6,1,6.9,5.9,66.5,42.7,0,1,1,0,0,73.5,4,Yes,7.68,77.0,Good,Not Placed
STU104688,18,Male,BBA,4,71.2,2.6,98.5,93.6,1,9.7,7.3,67.5,70.1,1,1,2,1,3,96.8,1,Yes,9.24,92.1,Excellent,Placed
STU104689,24,Female,BSc Data Science,2,80.3,1.8,86.8,76.8,3,10.0,8.0,80.4,49.9,3,0,1,2,1,98.8,2,Yes,8.01,82.2,Excellent,Placed
STU104690,21,Male,BSc Computer Science,3,73.5,1.8,79.6,94.9,1,4.8,6.2,43.2,82.8,2,0,3,0,0,70.8,4,Yes,7.14,69.6,Good,Not Placed
STU104691,19,Male,BSc Data Science,3,100.0,2.7,79.9,54.7,0,9.0,8.7,65.6,51.9,2,2,3,0,0,100.0,1,Yes,8.51,82.2,Excellent,Placed
STU104692,20,Male,BSc Data Science,3,79.3,5.7,70.6,76.9,1,4.3,6.8,50.4,71.9,2,0,2,4,0,60.6,3,Yes,7.76,78.5,Good,Not Placed
STU104693,21,Male,BCA,3,60.6,3.7,75.8,68.8,0,5.7,6.8,78.6,59.1,1,1,1,0,2,67.0,1,No,7.31,71.2,Good,Not Placed
STU104694,23,Male,BSc Computer Science,3,49.9,2.5,86.7,71.7,0,6.8,9.1,78.6,50.8,4,0,1,0,2,84.2,0,Yes,6.84,68.2,Good,Not Placed
STU104695,21,Female,BTech CSE,4,86.2,3.8,82.5,57.4,1,8.0,3.5,63.7,40.9,1,2,1,1,2,69.9,0,No,7.54,73.9,Good,Not Placed
STU104696,21,Female,BCA,3,79.4,1.9,90.3,86.7,1,4.2,2.9,74.6,80.2,3,1,1,0,3,63.6,3,Yes,7.94,79.2,Good,Placed
STU104697,22,Male,BTech CSE,2,92.4,3.2,51.9,79.0,1,6.6,8.2,73.7,73.1,0,0,5,1,1,77.5,4,Yes,7.83,78.3,Good,Not Placed
STU104698,21,Female,BTech CSE,3,71.6,2.9,83.9,74.6,0,6.7,6.4,91.1,53.8,1,1,2,1,2,75.9,5,No,6.69,69.6,Good,Not Placed
STU104699,23,Female,BSc Computer Science,2,76.8,1.5,90.6,51.4,1,3.9,7.5,76.0,58.6,1,0,3,0,5,79.4,4,Yes,6.02,61.2,Average,Placed
STU104700,23,Male,BSc Computer Science,3,80.8,5.1,57.7,83.0,0,7.3,6.8,52.2,43.7,1,1,5,1,0,89.3,3,Yes,9.2,90.8,Excellent,Placed
STU104701,18,Female,BSc Data Science,2,76.4,2.9,70.6,64.0,1,6.3,7.6,57.8,50.7,4,1,5,1,2,93.2,3,Yes,6.0,62.1,Average,Not Placed
STU104702,21,Female,BSc Data Science,3,75.6,3.4,66.1,62.6,0,7.5,7.9,69.7,66.0,3,1,1,1,1,92.0,3,Yes,7.25,70.8,Good,Placed
STU104703,22,Male,BTech CSE,3,85.3,4.5,96.3,53.9,1,5.7,8.5,39.4,47.0,1,0,4,1,1,80.3,1,Yes,7.28,71.5,Good,Not Placed
STU104704,21,Male,BSc Data Science,2,69.7,4.0,82.8,68.0,1,5.8,7.5,84.3,64.2,3,1,2,0,1,82.3,0,Yes,7.83,77.9,Good,Not Placed
STU104705,20,Female,BSc Computer Science,2,83.4,3.6,83.6,65.4,1,,8.6,73.1,75.7,2,1,1,3,0,94.3,0,Yes,8.22,81.3,Excellent,Not Placed
STU104706,20,Female,BCA,3,96.3,3.1,94.5,88.1,1,5.1,6.0,45.1,67.7,1,3,2,0,0,59.1,5,No,6.76,70.7,Good,Not Placed
STU104707,22,Male,BTech CSE,3,94.6,4.6,80.8,60.0,1,6.2,7.5,67.5,43.1,2,0,2,0,0,63.9,0,No,7.82,80.3,Excellent,Not Placed
STU104708,18,Female,BSc Data Science,3,59.9,3.5,74.9,63.4,0,5.6,4.6,100.0,64.6,1,2,1,0,1,76.1,0,Yes,6.21,64.1,Average,Not Placed
STU104709,18,Male,BSc Computer Science,3,73.1,3.7,83.9,64.9,3,6.7,5.7,60.8,91.3,3,2,7,0,1,100.0,1,Yes,6.38,65.1,Good,Not Placed
STU104710,23,Female,BCA,3,80.9,5.2,86.7,62.2,0,7.0,7.9,47.7,88.1,3,2,4,1,1,93.4,2,Yes,9.32,91.2,Excellent,Placed
STU104711,23,Female,BBA,3,90.8,5.3,69.6,56.1,0,8.7,8.0,60.3,60.1,0,2,4,0,0,84.0,1,Yes,7.36,77.7,Good,Not Placed
STU104712,19,Male,BSc Data Science,2,80.1,3.9,99.2,79.8,1,5.5,6.5,43.8,57.2,2,0,2,1,1,84.8,3,Yes,8.5,86.3,Excellent,Not Placed
STU104713,22,Female,BSc Computer Science,4,,3.7,61.2,69.9,3,6.0,8.7,71.8,77.7,2,1,5,0,2,80.0,2,Yes,6.96,73.1,Good,Not Placed
STU104714,21,Female,BSc Computer Science,2,71.3,4.5,85.6,65.5,0,6.9,4.2,53.5,58.2,2,1,2,0,0,79.4,0,Yes,7.29,73.5,Good,Not Placed
STU104715,24,Male,BTech CSE,4,81.3,3.1,100.0,64.2,0,3.3,8.4,77.2,41.1,1,0,1,1,2,68.8,1,No,7.4,72.4,Good,Not Placed
STU104716,22,Female,BSc Data Science,3,81.5,3.1,83.3,73.5,0,8.6,6.5,71.5,72.8,0,3,1,2,2,75.5,2,Yes,9.85,97.6,Excellent,Not Placed
STU104717,19,Female,BTech CSE,3,91.1,3.4,59.4,64.3,1,1.0,3.8,58.8,51.8,1,0,1,1,1,46.2,1,No,5.28,53.7,Average,Not Placed
STU104718,23,Male,BSc Data Science,4,87.1,2.0,98.4,71.2,0,7.8,5.2,47.4,57.9,2,1,4,0,3,85.7,3,Yes,9.03,90.4,Excellent,Placed
STU104719,22,Female,BSc Data Science,4,84.9,7.0,76.7,77.7,0,10.0,6.0,72.3,65.2,2,0,2,2,1,76.9,0,Yes,9.85,95.7,Excellent,Not Placed
STU104720,22,Male,BTech CSE,4,86.5,2.9,90.6,76.1,1,7.6,5.1,69.1,55.3,4,0,1,1,0,85.8,2,Yes,7.5,76.2,Good,Not Placed
STU104721,23,Male,BTech CSE,3,65.9,4.2,86.6,89.3,0,7.8,5.2,46.5,76.4,1,2,3,0,4,85.1,2,Yes,8.18,83.3,Excellent,Not Placed
STU104722,19,Male,BTech CSE,2,76.3,3.5,81.8,83.7,0,6.7,7.6,56.9,76.2,1,2,1,0,2,78.1,0,Yes,8.19,84.2,Excellent,Placed
STU104723,23,Male,BTech CSE,4,68.0,4.5,59.4,76.0,1,5.0,5.9,46.2,76.4,2,0,2,1,2,78.1,1,Yes,7.43,78.2,Good,Not Placed
STU104724,18,Female,BSc Data Science,2,71.5,2.9,86.5,76.6,1,7.9,3.3,55.2,85.6,1,0,2,0,0,74.7,1,Yes,7.2,72.5,Good,Not Placed
STU104725,21,Male,BBA,4,76.3,3.8,90.1,95.5,0,4.0,7.3,64.6,63.8,3,0,1,1,1,70.1,3,Yes,9.0,87.1,Excellent,Not Placed
STU104726,23,Female,BCA,3,55.4,2.2,64.4,62.4,1,4.4,5.8,58.8,52.9,6,1,1,2,2,73.3,4,No,6.35,63.9,Average,Not Placed
STU104727,19,Male,BSc Computer Science,4,76.6,5.3,100.0,78.0,0,5.7,9.0,50.5,49.5,0,3,1,0,1,73.1,3,No,8.75,86.5,Excellent,Not Placed
STU104728,20,Female,BSc Computer Science,4,70.2,4.5,77.8,61.6,1,7.4,5.6,72.7,48.1,1,2,0,2,4,73.9,2,Yes,7.32,72.3,Good,Not Placed
STU104729,18,Female,BSc Computer Science,2,67.4,1.4,100.0,82.0,0,4.3,4.0,75.3,41.6,2,0,0,1,1,63.6,1,Yes,6.99,72.0,Good,Not Placed
STU104730,20,Female,BSc Data Science,3,79.0,3.5,89.3,79.7,0,7.7,6.4,78.3,48.1,0,1,1,1,1,73.9,3,No,8.34,80.1,Excellent,Not Placed
STU104731,24,Male,BSc Computer Science,2,74.1,1.4,82.3,69.1,0,7.3,5.1,91.0,73.4,2,1,0,0,2,81.0,1,Yes,7.47,73.5,Good,Placed
STU104732,23,Male,BCA,2,81.4,2.3,83.2,87.6,1,6.6,5.2,73.7,62.5,1,1,3,2,2,83.2,1,No,8.28,81.7,Excellent,Not Placed
STU104733,18,Male,BSc Data Science,3,71.5,4.9,92.8,72.7,0,3.5,6.3,53.8,76.2,2,1,3,0,1,83.3,1,No,7.88,77.7,Good,Not Placed
STU104734,21,Female,BCA,2,76.2,0.5,98.8,76.0,1,8.2,6.5,59.3,42.6,4,1,1,0,1,100.0,2,Yes,8.34,81.0,Excellent,Placed
STU104735,23,Male,BSc Computer Science,4,100.0,5.1,71.3,52.6,1,6.1,6.3,72.9,56.9,1,0,4,0,1,77.9,2,Yes,7.34,74.3,Good,Not Placed
STU104736,21,Female,BCA,4,84.2,4.1,75.4,99.0,0,6.4,6.4,73.3,100.0,0,0,0,0,3,70.7,0,No,9.36,94.0,Excellent,Not Placed
STU104737,22,Female,BCA,3,69.5,3.4,100.0,59.6,2,5.6,7.8,55.5,86.7,5,1,1,1,1,78.5,1,Yes,6.56,62.7,Average,Not Placed
STU104738,20,Male,BCA,2,90.4,4.8,72.3,57.1,1,3.7,6.5,80.1,100.0,2,1,1,0,0,78.3,3,Yes,7.88,75.3,Good,Not Placed
STU104739,18,Female,BSc Data Science,4,93.5,7.6,82.2,79.5,2,4.7,7.2,51.6,95.1,4,0,2,2,0,82.0,3,Yes,8.98,89.8,Excellent,Not Placed
STU104740,21,Female,BTech CSE,4,84.0,1.5,74.4,74.1,1,8.2,8.1,46.5,63.8,2,0,1,1,1,87.5,6,No,7.33,71.9,Good,Not Placed
STU104741,19,Female,BBA,4,70.2,6.0,90.1,53.6,1,9.4,5.8,76.0,69.1,4,3,1,0,1,84.1,3,Yes,8.17,80.5,Excellent,Placed
STU104742,21,Male,BCA,3,88.3,4.9,54.9,61.7,0,7.5,6.8,58.3,66.6,4,2,1,2,0,79.5,0,Yes,7.23,72.0,Good,Placed
STU104743,19,Male,BSc Computer Science,4,72.2,2.4,90.1,67.1,1,7.9,6.9,60.3,56.0,2,2,2,0,0,95.7,2,No,8.29,79.7,Good,Not Placed
STU104744,23,Male,BTech CSE,2,91.5,4.3,94.8,63.1,0,9.5,4.6,59.3,90.6,1,0,4,1,1,83.2,0,No,9.11,93.8,Excellent,Not Placed
